CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15614107,688,France,Male,46,6,0.0,3,1,1,48062.61,0
15614108,618,France,Female,49,0,146759.89,2,0,0,114318.74,0
15614109,600,Spain,Male,36,9,165414.63,2,1,1,107917.26,0
15614110,789,France,Male,40,0,117410.15,3,1,0,124791.39,1
15614111,706,France,Male,30,10,0.0,1,1,0,59840.43,1
15614112,759,France,Female,30,2,0.0,2,0,0,75811.95,1
15614113,595,France,Female,20,6,156955.36,2,1,0,110160.83,0
15614114,655,France,Female,34,9,0.0,1,1,1,137485.64,0
15614115,688,France,Male,55,3,104433.3,1,1,0,150433.12,0
15614116,598,France,Female,57,3,0.0,2,0,1,56553.1,0
15614117,641,France,Male,47,9,156441.17,2,1,0,75979.68,0
15614118,595,Spain,Female,52,7,102066.52,2,0,0,68774.62,0
15614119,688,Germany,Male,50,2,0.0,1,1,1,127541.65,1
15614120,524,Germany,Male,43,0,103321.38,1,1,0,73268.52,1
15614121,704,France,Female,18,3,148128.67,2,1,1,113096.18,0
15614122,680,France,Male,66,2,0.0,2,1,1,60111.69,1
15614123,631,Spain,Female,39,7,0.0,1,1,0,37481.25,0
15614124,693,France,Male,39,4,113758.58,1,0,0,68237.08,0
15614125,615,France,Male,57,0,92017.88,1,0,0,62388.97,0
15614126,586,France,Female,43,7,124551.87,1,1,0,54103.28,0
15614127,702,France,Female,69,1,113827.73,2,1,1,53466.91,0
15614128,706,Germany,Male,32,1,0.0,2,1,1,40439.21,0
15614129,602,Germany,Male,52,6,152504.07,2,1,1,57804.66,0
15614130,594,France,Male,38,3,0.0,1,1,0,53879.08,1
15614131,633,France,Female,42,1,199788.79,2,1,0,116692.03,0
15614132,598,France,Male,31,7,0.0,3,1,0,58494.06,1
15614133,795,France,Female,34,9,137025.83,2,0,0,82865.59,0
15614134,680,Spain,Female,55,1,135568.13,3,1,1,86769.25,1
15614135,651,Germany,Male,47,9,153145.5,1,0,1,55944.13,0
15614136,561,France,Male,46,0,194956.55,2,1,1,212676.37,0
15614137,720,France,Female,23,5,0.0,3,0,1,100307.63,0
15614138,592,Germany,Female,23,7,94372.9,3,1,0,86934.59,0
15614139,588,France,Male,31,1,99345.97,1,1,1,90036.89,0
15614140,723,Spain,Female,37,10,175331.86,2,0,0,72304.25,0
15614141,687,Spain,Male,40,3,0.0,1,1,1,55894.37,0
15614142,412,France,Male,44,8,93948.24,1,1,1,63118.68,0
15614143,635,Spain,Male,52,6,0.0,2,1,1,58173.76,0
15614144,662,France,Female,57,3,202521.71,4,0,0,59408.11,0
15614145,618,France,Male,43,0,135171.31,3,1,0,83246.51,1
15614146,665,Spain,Male,32,9,0.0,1,1,1,32346.36,0
15614147,478,Germany,Male,49,3,170878.55,1,1,0,79159.39,0
15614148,381,France,Male,43,5,96255.59,2,0,1,68549.97,0
15614149,557,Spain,Male,46,1,222820.35,1,1,0,87751.29,1
15614150,677,France,Female,54,4,0.0,2,1,0,212112.76,1
15614151,344,Germany,Female,37,6,0.0,1,1,1,41433.92,0
15614152,570,Spain,Female,57,10,78882.36,1,1,0,44086.48,0
15614153,467,Spain,Male,25,9,106824.89,1,1,0,73047.74,1
15614154,627,France,Female,49,10,85558.64,1,0,0,187285.37,1
15614155,836,France,Male,34,9,59426.25,2,1,1,36937.19,0
15614156,629,Spain,Female,43,2,0.0,2,1,1,73558.6,0
15614157,640,France,Male,45,1,101563.87,1,1,1,56344.51,0
15614158,730,Spain,Male,37,4,95774.47,1,1,0,73892.44,0
15614159,652,France,Female,34,1,172273.8,2,1,0,43530.93,0
15614160,630,France,Female,32,7,0.0,1,1,1,66427.49,0
15614161,738,France,Female,44,7,122932.11,2,1,0,94801.47,0
15614162,695,France,Male,48,8,120865.88,1,1,0,59341.68,0
15614163,677,France,Male,61,0,85212.05,2,1,0,105699.66,0
15614164,637,France,Male,38,0,158644.95,3,1,1,179606.31,0
15614165,617,Spain,Female,24,5,60719.86,2,0,1,105194.14,0
15614166,737,France,Male,46,4,108087.8,3,1,1,127670.19,0
15614167,618,Germany,Female,22,7,87158.82,1,1,1,109242.87,1
15614168,767,France,Male,59,7,236412.89,2,1,1,65775.29,0
15614169,551,Germany,Male,49,4,0.0,1,1,0,31328.05,0
15614170,786,France,Female,30,8,0.0,1,0,1,51868.84,0
15614171,695,Spain,Female,24,4,0.0,1,1,0,120091.13,0
15614172,558,France,Female,32,7,0.0,1,1,1,44936.69,0
15614173,698,France,Male,47,4,121191.55,2,1,0,72613.63,1
15614174,588,France,Male,33,0,93021.99,2,1,1,77895.97,0
15614175,653,France,Male,49,3,0.0,1,1,0,48044.85,0
15614176,604,France,Male,51,10,51177.3,3,1,0,155880.68,1
15614177,637,Germany,Female,35,4,0.0,2,0,0,97375.28,1
15614178,739,France,Female,51,6,0.0,1,1,1,153701.36,0
15614179,699,Spain,Male,54,8,0.0,2,1,0,134247.18,1
15614180,543,France,Female,47,6,100924.26,2,0,1,112914.08,0
15614181,549,Germany,Female,47,9,158073.51,1,1,1,34171.45,0
15614182,676,France,Female,35,1,112788.85,2,1,0,47309.76,0
15614183,683,Germany,Male,63,6,189941.52,1,1,1,77743.01,1
15614184,586,Spain,Male,30,4,0.0,2,1,0,70770.85,0
15614185,801,France,Female,36,3,0.0,1,1,0,61600.11,0
15614186,727,France,Male,51,4,120986.97,1,1,1,74899.44,0
15614187,591,Germany,Male,37,4,155742.48,2,0,1,240000.0,0
15614188,581,France,Male,38,4,0.0,1,1,0,74484.75,0
15614189,628,France,Female,26,7,142987.5,1,1,0,68754.7,0
15614190,618,France,Male,36,9,0.0,1,1,0,77001.38,0
15614191,769,France,Male,68,5,165067.52,3,0,1,95506.37,0
15614192,744,Spain,Female,37,6,0.0,2,0,0,95177.64,0
15614193,653,France,Male,55,1,5000.0,2,1,0,81067.04,0
15614194,714,France,Male,36,4,76661.57,2,0,0,57270.92,0
15614195,728,France,Female,29,7,104477.31,1,0,0,55253.55,0
15614196,656,France,Female,32,8,122629.66,2,1,0,73038.47,0
15614197,688,Germany,Female,49,1,0.0,1,1,0,62557.33,1
15614198,706,Germany,Male,18,5,0.0,2,0,0,47401.86,0
15614199,696,Spain,Male,60,10,141416.81,2,1,1,42386.17,0
15614200,576,France,Female,46,4,180201.8,3,0,1,103333.05,0
15614201,586,France,Female,37,3,0.0,2,1,1,43992.03,1
15614202,623,France,Male,32,7,74281.36,2,1,1,86564.54,0
15614203,583,Germany,Male,35,1,189916.93,1,0,1,174580.83,0
15614204,510,Germany,Male,54,6,0.0,1,0,1,33035.77,1
15614205,714,Germany,Female,24,6,0.0,1,1,0,74689.65,0
15614206,683,Spain,Male,40,4,0.0,3,0,1,56908.97,0
15614207,523,France,Female,53,8,0.0,1,1,1,69978.78,1
15614208,627,Spain,Male,19,2,5000.0,3,1,0,43800.6,0
15614209,632,Spain,Female,34,7,128210.51,2,1,0,53687.55,0
15614210,667,France,Male,24,5,86804.03,1,1,0,119331.79,0
15614211,547,France,Female,27,2,120100.43,2,1,0,122795.51,0
15614212,521,Germany,Male,43,10,127135.44,2,0,0,81092.72,0
15614213,699,France,Male,48,5,162985.06,1,0,1,46817.93,0
15614214,504,France,Male,36,7,164342.38,3,1,0,68229.64,1
15614215,628,France,Female,25,7,183086.8,1,1,1,178106.11,0
15614216,619,Germany,Female,31,10,149533.27,1,1,0,61586.11,0
15614217,638,Spain,Female,45,8,171382.65,1,0,0,240000.0,1
15614218,674,Spain,Male,41,2,61877.98,2,0,0,88442.46,0
15614219,802,Spain,Female,28,5,177419.51,1,1,0,73798.36,1
15614220,498,France,Male,36,7,0.0,2,0,0,73900.89,0
15614221,733,Spain,Male,50,0,0.0,1,0,0,61657.76,0
15614222,411,France,Male,43,3,0.0,2,1,1,66055.57,1
15614223,782,France,Female,30,4,82412.15,4,1,1,121348.32,0
15614224,456,Spain,Female,44,1,150171.54,3,1,0,157079.76,1
15614225,881,Spain,Male,35,6,0.0,2,1,1,49922.48,1
15614226,613,Germany,Male,34,3,0.0,1,1,1,84759.97,0
15614227,773,France,Female,42,1,203521.03,1,0,0,31252.18,0
15614228,753,France,Female,29,5,153434.37,2,1,0,48176.15,0
15614229,609,Germany,Female,36,10,110990.32,1,0,1,89666.89,0
15614230,616,France,Male,53,1,0.0,2,0,0,82293.39,0
15614231,570,France,Female,68,1,0.0,1,1,0,111261.93,1
15614232,725,Spain,Male,22,1,133051.74,3,1,1,80679.28,0
15614233,610,France,Male,31,1,88599.16,1,0,0,72404.45,0
15614234,572,France,Male,53,4,0.0,2,1,1,30803.22,0
15614235,701,France,Male,27,0,0.0,1,1,0,79600.9,1
15614236,565,France,Male,40,1,59966.92,3,1,1,77874.67,0
15614237,619,France,Female,61,2,122874.2,2,0,1,41838.11,1
15614238,660,France,Female,33,0,61151.01,2,0,1,71962.72,1
15614239,589,France,Male,38,9,129013.9,1,1,0,82872.25,0
15614240,603,France,Male,27,3,0.0,2,1,1,116224.21,0
15614241,796,France,Female,49,7,0.0,2,1,1,174832.99,0
15614242,631,Spain,Male,21,7,0.0,3,0,0,39414.71,0
15614243,616,France,Male,33,1,111166.49,2,0,0,40667.37,0
15614244,633,Germany,Female,27,1,162604.75,1,1,0,41287.28,0
15614245,693,Germany,Female,37,10,76393.95,3,1,1,86946.43,0
15614246,552,France,Male,61,5,0.0,2,1,1,43645.26,0
15614247,691,France,Male,45,7,0.0,1,0,1,75108.15,0
15614248,674,Spain,Female,44,7,0.0,3,1,1,93897.15,0
15614249,480,France,Female,44,5,163768.68,3,0,0,40542.66,1
15614250,820,Germany,Female,41,7,144453.29,1,1,0,80511.48,0
15614251,789,Germany,Female,55,1,150377.74,1,1,0,91027.34,1
15614252,574,Spain,Female,50,9,138138.42,1,0,1,37358.95,1
15614253,543,Germany,Female,27,9,117968.1,2,0,1,56842.24,0
15614254,672,France,Male,52,8,0.0,1,0,0,46284.44,0
15614255,515,France,Female,44,6,127957.87,4,1,1,74444.18,0
15614256,780,Spain,Female,46,4,0.0,1,0,0,48015.37,1
15614257,605,France,Female,19,1,87514.62,3,1,1,240000.0,0
15614258,804,Spain,Female,41,3,0.0,2,1,0,94816.83,0
15614259,572,Spain,Male,39,5,55736.42,4,1,1,67600.36,0
15614260,639,France,Male,33,8,0.0,1,0,1,80690.99,0
15614261,770,France,Male,53,0,185516.4,1,0,0,64592.78,0
15614262,619,Spain,Female,23,4,119937.69,3,1,0,63468.42,0
15614263,676,France,Female,74,0,159591.85,1,1,0,61018.75,1
15614264,754,France,Male,29,6,77281.72,1,0,0,68086.95,0
15614265,597,France,Female,46,2,207587.43,1,1,0,86839.76,0
15614266,530,France,Male,43,5,201085.8,2,0,0,47247.54,0
15614267,511,France,Male,54,4,56684.74,2,0,0,39960.4,0
15614268,705,Germany,Female,59,5,0.0,2,1,1,110008.65,0
15614269,687,Germany,Female,36,8,0.0,1,0,1,150708.67,0
15614270,751,France,Female,43,2,0.0,2,1,0,70479.04,0
15614271,624,Germany,Female,36,7,160901.63,2,1,0,78239.73,0
15614272,514,France,Female,30,4,0.0,1,1,0,73594.86,1
15614273,426,Germany,Female,41,7,0.0,1,1,0,71120.28,0
15614274,900,France,Male,41,3,102481.33,1,1,0,119661.81,1
15614275,700,Spain,Female,41,0,131971.84,2,1,0,60625.56,0
15614276,663,Spain,Female,37,3,0.0,4,1,0,113948.65,1
15614277,676,Germany,Female,45,2,49337.22,4,0,1,61040.93,0
15614278,514,France,Female,50,5,109410.88,2,1,1,66314.06,0
15614279,574,Germany,Female,28,4,0.0,1,1,0,59564.7,0
15614280,816,France,Male,48,9,127845.0,4,1,0,41801.99,0
15614281,713,Spain,Female,58,10,90767.57,2,1,1,86535.29,0
15614282,577,Spain,Male,27,1,0.0,4,1,0,96761.55,0
15614283,533,Spain,Male,43,6,0.0,4,1,0,47741.93,1
15614284,601,Germany,Female,46,1,133485.89,1,1,1,85238.39,0
15614285,620,Germany,Female,50,2,135581.28,1,1,1,66663.05,0
15614286,845,France,Female,51,2,0.0,2,0,1,70156.66,0
15614287,632,France,Male,54,0,131846.27,3,1,1,65118.72,1
15614288,537,Germany,Male,42,5,135011.62,1,0,0,81545.29,1
15614289,644,Spain,Male,30,0,6573.05,2,0,1,72970.53,1
15614290,675,Spain,Male,37,4,102951.31,1,1,1,75440.03,0
15614291,528,Spain,Male,57,1,99206.49,1,0,0,96559.06,1
15614292,688,France,Male,31,10,0.0,2,0,1,95962.33,0
15614293,765,Germany,Male,47,6,108994.8,1,1,1,49377.9,0
15614294,663,Germany,Male,50,0,63513.17,3,0,0,113451.85,0
15614295,574,Germany,Female,48,1,132400.88,1,1,1,121663.33,0
15614296,600,France,Male,51,9,0.0,1,1,1,60125.34,0
15614297,492,Germany,Male,41,0,109058.23,1,0,0,34787.14,0
15614298,637,France,Female,40,6,45272.47,1,1,1,45607.4,0
15614299,680,Germany,Male,61,6,0.0,1,0,1,90810.37,0
15614300,565,Spain,Female,63,7,156044.82,1,1,0,63403.46,1
15614301,834,Germany,Female,57,1,0.0,2,1,1,92576.69,0
15614302,725,France,Female,47,10,171001.52,1,1,1,170795.42,0
15614303,480,France,Male,35,2,28876.65,2,1,0,48545.05,0
15614304,482,Germany,Female,43,1,89120.99,1,1,1,71171.28,1
15614305,557,Germany,Female,40,10,0.0,3,1,1,139980.24,0
15614306,799,France,Female,53,8,0.0,2,1,1,61014.1,0
15614307,735,Germany,Male,45,8,257665.66,1,1,1,38925.69,0
15614308,804,Spain,Male,47,9,95428.53,2,0,1,78178.3,0
15614309,651,France,Female,41,9,0.0,1,1,1,156907.05,0
15614310,630,Germany,Male,18,10,230776.26,1,0,1,109843.73,0
15614311,531,Spain,Male,55,0,129330.13,1,0,1,46571.0,0
15614312,683,Spain,Male,40,2,200304.88,2,1,0,53760.51,0
15614313,631,Spain,Male,52,10,82960.8,1,1,0,33366.17,1
15614314,628,Spain,Male,37,5,0.0,2,1,0,94379.61,1
15614315,804,France,Female,59,5,112779.17,2,1,0,108969.71,1
15614316,638,France,Male,35,5,162564.25,2,0,0,81374.86,0
15614317,776,France,Female,40,0,147038.14,1,1,1,58812.46,1
15614318,499,France,Male,41,6,93413.92,3,1,0,82635.73,0
15614319,900,Germany,Male,24,3,167430.53,2,1,1,39304.24,0
15614320,615,France,Female,46,3,98311.01,1,0,0,64571.02,0
15614321,717,France,Male,50,1,163244.33,1,1,0,98399.86,0
15614322,732,Spain,Male,46,8,198639.93,2,1,0,101774.78,0
15614323,603,France,Male,66,3,87805.66,2,0,1,88152.98,0
15614324,728,France,Female,31,5,103020.84,1,0,0,34028.99,0
15614325,733,Germany,Female,22,1,110695.37,1,1,1,43485.33,0
15614326,582,France,Male,28,1,66968.6,1,0,0,58956.87,0
15614327,583,France,Male,42,2,156673.61,3,1,1,121502.41,0
15614328,654,France,Female,54,1,119598.04,1,1,1,64903.13,0
15614329,639,Germany,Female,43,0,129274.66,1,0,1,69987.42,0
15614330,782,Germany,Female,36,6,0.0,2,1,1,89528.73,0
15614331,717,Germany,Female,57,2,101320.94,1,0,0,73637.85,0
15614332,643,France,Female,40,6,0.0,2,1,0,75401.09,1
15614333,708,Germany,Female,26,3,0.0,2,1,0,50769.79,0
15614334,456,France,Female,52,8,123231.86,2,1,1,55755.45,1
15614335,592,Germany,Male,48,10,0.0,2,0,0,81663.31,0
15614336,677,France,Female,44,10,62132.6,1,1,0,152368.27,0
15614337,756,France,Female,59,2,0.0,1,1,0,51735.95,1
15614338,669,France,Female,40,7,0.0,1,1,0,66132.82,0
15614339,789,France,Female,44,9,95465.74,2,0,1,86614.44,1
15614340,732,France,Female,30,7,200014.75,2,1,1,157460.9,0
15614341,604,France,Male,33,8,0.0,2,0,0,112985.53,0
15614342,637,Spain,Male,36,2,0.0,1,1,1,42749.61,0
15614343,689,Germany,Female,49,6,0.0,1,1,0,62704.06,0
15614344,607,Germany,Male,34,0,157903.85,2,1,1,59812.18,0
15614345,795,France,Male,40,4,121442.57,2,1,0,45272.8,0
15614346,545,France,Male,39,1,148835.63,2,1,1,74650.32,0
15614347,680,Spain,Male,40,4,203646.21,1,1,0,151163.75,0
15614348,720,France,Male,33,7,153458.72,1,1,0,81515.0,0
15614349,620,Spain,Male,39,10,127334.1,3,1,0,84365.75,0
15614350,599,Germany,Male,28,2,106567.36,1,0,1,46643.15,0
15614351,643,France,Male,41,10,144433.41,2,0,1,118086.09,0
15614352,727,Germany,Female,41,1,0.0,1,1,1,89828.21,1
15614353,603,Germany,Female,42,7,0.0,1,1,1,88360.59,1
15614354,548,Spain,Male,47,10,135243.94,4,1,1,113677.58,1
15614355,759,Germany,Female,61,9,0.0,1,0,0,58302.73,1
15614356,688,France,Male,23,4,107856.48,2,1,1,40152.65,0
15614357,746,Germany,Female,37,8,54733.4,2,1,1,85332.48,0
15614358,722,France,Male,31,7,87673.92,2,1,0,69271.17,0
15614359,857,France,Male,44,7,0.0,1,1,1,64059.62,0
15614360,756,Germany,Male,49,8,90667.48,2,0,1,154012.09,0
15614361,581,France,Female,28,2,0.0,1,0,1,125877.23,0
15614362,695,Spain,Female,44,4,87150.2,2,1,1,85318.73,0
15614363,597,Spain,Female,51,4,121876.13,1,0,1,48827.12,0
15614364,607,France,Male,46,6,135184.79,1,1,0,240000.0,1
15614365,516,France,Female,37,2,55875.22,4,0,1,95371.78,0
15614366,623,France,Female,48,1,0.0,1,0,0,75530.19,0
15614367,702,France,Female,38,8,197689.77,1,1,1,58005.08,0
15614368,644,France,Male,51,4,96418.89,1,0,0,69109.49,1
15614369,546,Spain,Female,45,3,0.0,1,0,0,50657.72,0
15614370,505,France,Female,39,10,150489.94,1,0,0,44775.05,0
15614371,851,France,Female,27,7,139038.83,2,1,1,69868.78,0
15614372,681,France,Female,41,7,72784.24,1,1,0,120213.27,1
15614373,572,France,Female,29,3,157051.47,1,1,0,74159.09,1
15614374,694,Spain,Male,29,1,150032.56,2,1,1,22719.79,0
15614375,858,Spain,Female,37,0,0.0,1,0,1,158144.28,0
15614376,709,France,Male,40,8,0.0,1,1,0,40481.35,0
15614377,385,France,Female,28,9,114315.32,1,1,1,50793.23,0
15614378,900,Spain,Male,39,9,74460.56,2,1,1,118609.08,0
15614379,474,Germany,Female,38,4,146652.44,3,0,1,100956.13,0
15614380,630,Germany,Male,34,4,0.0,1,0,1,139413.66,0
15614381,542,France,Female,38,2,106709.14,1,1,1,109074.76,1
15614382,580,Germany,Female,48,9,0.0,3,0,0,115231.24,1
15614383,677,France,Female,37,5,0.0,1,1,1,54758.08,0
15614384,453,France,Male,47,1,0.0,1,0,0,58929.96,1
15614385,641,Germany,Female,40,1,44725.92,2,0,1,87348.68,0
15614386,759,France,Male,52,0,0.0,1,1,0,64149.36,1
15614387,570,Germany,Female,50,0,225342.72,1,1,1,83193.23,0
15614388,518,Germany,Male,39,7,212162.14,1,1,0,136001.17,0
15614389,637,Germany,Female,34,0,108844.65,2,1,0,108791.42,0
15614390,618,Germany,Male,46,8,168409.45,1,1,0,140450.57,0
15614391,593,France,Male,35,10,0.0,2,0,0,71391.51,0
15614392,537,Germany,Female,24,9,170862.01,1,1,1,71640.2,0
15614393,699,Spain,Female,49,8,70424.03,1,1,0,117305.7,1
15614394,707,France,Female,34,8,112087.07,1,1,0,26033.25,1
15614395,549,Spain,Female,18,9,0.0,1,1,0,130798.13,1
15614396,562,Spain,Male,40,0,0.0,2,1,0,67682.47,0
15614397,663,Germany,Female,51,5,0.0,2,1,0,62811.08,0
15614398,558,France,Male,35,3,108875.38,2,0,0,51259.83,0
15614399,667,Germany,Female,37,5,0.0,1,1,0,85600.49,0
15614400,789,France,Male,46,4,0.0,1,0,1,108294.17,0
15614401,644,France,Male,36,2,0.0,2,1,0,84854.55,0
15614402,535,France,Female,40,6,0.0,1,1,0,40481.44,1
15614403,687,Germany,Male,51,5,0.0,1,1,0,141013.84,1
15614404,633,Germany,Female,48,2,0.0,2,1,1,34023.25,0
15614405,636,France,Male,43,6,113465.45,2,0,1,95895.73,0
15614406,695,France,Male,23,1,98973.6,2,1,1,53848.63,0
15614407,716,France,Female,47,9,0.0,1,1,0,55032.04,0
15614408,653,France,Male,37,6,0.0,4,1,0,33228.12,1
15614409,644,France,Female,46,9,98869.15,3,1,0,39682.4,0
15614410,846,France,Male,24,5,0.0,2,1,0,148155.7,0
15614411,764,France,Female,51,9,0.0,1,1,0,76337.13,0
15614412,729,France,Female,32,2,94555.77,2,1,0,73192.07,0
15614413,662,Spain,Female,46,10,0.0,2,1,1,77422.23,0
15614414,554,Germany,Male,51,10,94345.61,2,1,1,111977.64,1
15614415,757,Spain,Male,45,9,36475.87,1,1,0,77585.63,0
15614416,664,France,Male,45,8,84983.6,2,0,1,84258.9,0
15614417,595,France,Male,42,3,0.0,1,0,1,83635.78,1
15614418,627,France,Female,28,6,71920.78,2,1,0,72702.75,0
15614419,558,France,Male,56,2,197122.52,1,1,1,62540.87,1
15614420,750,France,Female,53,4,0.0,1,0,0,104763.97,0
15614421,715,Spain,Female,37,4,0.0,2,1,0,57001.04,0
15614422,667,France,Female,18,1,166773.34,2,1,1,127576.6,0
15614423,646,France,Male,52,0,94740.85,1,1,1,118664.45,1
15614424,585,France,Female,21,2,0.0,1,1,0,119611.31,0
15614425,448,France,Female,47,9,0.0,1,1,1,49480.49,0
15614426,516,Germany,Male,33,6,138034.65,2,1,0,129860.42,0
15614427,579,France,Female,46,5,0.0,1,0,1,112433.14,0
15614428,565,France,Female,30,10,0.0,1,0,1,38949.01,0
15614429,677,Germany,Female,41,1,0.0,2,1,0,61449.39,1
15614430,727,France,Male,22,1,72783.08,3,1,0,185087.33,0
15614431,638,France,Male,41,5,113345.9,3,0,0,69640.78,0
15614432,784,Germany,Male,41,7,95920.2,3,1,1,154453.78,0
15614433,576,France,Male,49,6,149695.29,1,1,1,124541.92,0
15614434,637,Spain,Male,36,9,107611.65,3,1,0,54973.34,0
15614435,645,Spain,Male,44,3,162606.0,1,1,0,96763.96,0
15614436,754,France,Male,37,7,78817.77,2,1,1,73842.39,0
15614437,660,France,Female,46,3,51863.67,2,0,1,36809.51,0
15614438,663,France,Female,45,2,158887.84,1,1,0,63133.28,1
15614439,493,Spain,Female,51,4,0.0,2,1,0,117559.96,0
15614440,565,France,Male,28,6,0.0,1,0,0,71081.88,0
15614441,754,Germany,Female,40,2,113423.92,1,1,0,48144.11,0
15614442,453,France,Male,44,10,0.0,1,1,1,126816.96,0
15614443,778,Spain,Male,61,4,137039.31,2,1,0,73368.09,0
15614444,697,Spain,Male,63,5,78818.95,1,1,1,143586.93,0
15614445,579,France,Female,26,7,151498.42,1,0,1,47845.63,0
15614446,571,France,Female,34,3,139034.54,1,1,0,164804.92,0
15614447,830,Germany,Male,18,9,0.0,2,1,1,95801.95,0
15614448,784,Germany,Male,65,8,0.0,1,1,1,107612.67,1
15614449,639,France,Male,44,0,0.0,2,1,0,101469.96,0
15614450,663,Germany,Female,47,4,91953.04,1,1,1,71618.86,0
15614451,589,Germany,Male,38,10,0.0,1,1,1,43730.15,0
15614452,663,Spain,Male,41,8,0.0,1,1,1,46730.41,0
15614453,586,Germany,Male,53,4,0.0,1,1,0,119965.68,0
15614454,643,Germany,Male,29,10,0.0,2,1,1,73761.25,0
15614455,822,France,Female,29,9,94557.25,2,1,1,107739.04,0
15614456,641,France,Male,38,5,68042.14,2,1,0,87340.49,0
15614457,550,Germany,Male,41,7,53598.13,1,1,0,77285.81,0
15614458,520,Germany,Female,47,7,0.0,2,1,0,81761.07,0
15614459,662,Spain,Male,41,9,97123.22,1,1,1,127970.43,0
15614460,578,France,Female,32,1,89457.71,4,1,0,52533.17,0
15614461,673,France,Male,37,1,97995.21,3,1,1,70076.29,0
15614462,496,France,Female,43,4,205206.51,2,1,0,108100.72,0
15614463,716,France,Male,48,1,0.0,2,1,0,25047.05,1
15614464,549,France,Female,52,2,78865.71,1,0,1,88120.41,1
15614465,654,France,Male,38,0,0.0,2,1,1,54343.77,0
15614466,618,France,Male,33,10,133379.33,1,1,0,99050.86,0
15614467,813,France,Female,31,2,0.0,1,1,0,37081.96,0
15614468,666,France,Female,54,2,0.0,1,0,0,112312.67,0
15614469,835,Spain,Male,36,7,0.0,1,1,0,38258.23,0
15614470,703,Spain,Male,33,3,181253.16,1,1,1,52258.43,0
15614471,785,France,Male,43,5,0.0,1,1,1,79695.13,0
15614472,630,Germany,Female,59,0,138649.06,2,1,1,50519.97,1
15614473,683,France,Male,31,7,5000.0,1,1,1,74613.06,1
15614474,766,Spain,Male,48,10,72615.3,1,1,1,46864.5,1
15614475,736,Germany,Female,36,10,97100.11,2,1,0,62850.21,0
15614476,700,France,Female,42,10,0.0,1,1,1,107492.66,1
15614477,619,France,Male,50,1,0.0,2,1,1,86587.38,0
15614478,635,Spain,Female,54,2,0.0,1,1,1,143931.15,0
15614479,758,Spain,Female,35,2,147409.5,2,1,0,66420.81,1
15614480,778,France,Male,49,8,160385.19,2,1,0,112050.73,0
15614481,594,Germany,Male,44,2,65112.13,2,1,1,98653.12,0
15614482,579,Germany,Male,45,7,132627.08,1,0,1,193108.01,0
15614483,564,Germany,Male,55,7,84848.15,2,1,0,240000.0,0
15614484,729,France,Female,33,10,0.0,1,1,0,96633.93,0
15614485,562,France,Male,50,0,161906.62,1,1,0,57324.27,0
15614486,728,France,Female,43,1,129281.35,1,0,0,58320.46,0
15614487,702,Germany,Male,54,3,164054.69,1,1,0,114740.16,0
15614488,598,France,Female,46,8,0.0,3,1,0,61686.1,0
15614489,799,Spain,Female,39,6,181962.77,1,0,0,85371.81,0
15614490,511,Spain,Female,51,3,75440.93,1,1,0,45966.91,0
15614491,808,France,Female,35,0,142402.99,2,1,1,69540.86,0
15614492,680,Spain,Female,37,0,123913.64,2,0,1,70716.38,0
15614493,453,Germany,Male,33,10,140359.82,2,1,1,68757.56,0
15614494,801,Germany,Male,34,10,85547.85,2,0,1,134412.75,0
15614495,742,France,Female,18,10,0.0,2,0,0,94153.53,0
15614496,609,France,Male,35,8,188582.73,1,1,1,109694.74,0
15614497,558,Spain,Male,40,9,158889.65,2,0,1,91626.85,0
15614498,501,Germany,Female,49,5,147213.65,2,1,1,42037.96,0
15614499,879,Germany,Female,31,5,100511.11,2,0,1,101787.64,0
15614500,562,France,Male,35,10,0.0,1,1,0,51777.31,0
15614501,530,France,Female,39,6,153753.95,1,1,0,57538.04,0
15614502,675,France,Male,49,8,114832.22,1,1,1,58229.55,0
15614503,494,Germany,Male,43,0,5000.0,3,1,1,168979.0,0
15614504,557,Spain,Male,45,2,89165.06,2,1,0,84601.69,0
15614505,745,France,Male,51,8,163840.91,1,1,0,87901.19,0
15614506,694,France,Male,47,5,106090.66,1,1,0,144432.99,0
15614507,613,France,Male,34,0,92472.7,1,0,0,59854.84,0
15614508,652,France,Female,60,6,0.0,1,1,1,144585.1,0
15614509,608,France,Female,20,6,83822.97,2,0,1,61850.51,0
15614510,644,France,Male,51,3,125522.94,2,0,1,72070.79,0
15614511,578,Germany,Male,46,0,0.0,1,1,0,61237.6,1
15614512,595,France,Male,55,4,90035.37,2,0,1,57216.76,0
15614513,592,Spain,Male,38,8,0.0,2,1,1,72245.61,0
15614514,581,Spain,Male,36,0,143317.65,2,1,1,119319.0,0
15614515,749,France,Male,29,5,0.0,1,0,1,198621.17,0
15614516,723,Germany,Female,29,6,71297.74,4,1,0,32334.06,1
15614517,561,France,Female,39,1,0.0,1,1,0,139984.19,0
15614518,537,France,Male,32,5,186652.21,3,1,0,81224.98,1
15614519,635,France,Male,33,0,0.0,1,0,1,70237.67,0
15614520,855,France,Female,29,3,142869.13,1,1,0,74194.78,0
15614521,552,Germany,Female,52,2,125958.82,2,1,1,138675.39,0
